Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Sector,Symbol,Current_Stock_Price/Avg_50
18.49,17.51,28.26,11.8,29670000.0,30190000.0,0.3293,-0.0334,-0.21489999999999998,-0.0962,-0.2452,0.1764,24.25,15.62,0.02,-0.23,Financial Services,SOFI,0.8447809626825311
9.92,9.89,10.15,9.71,7740.0,108750.0,0.9215000000000001,0.0051,-0.001,0.0051,-0.0208,0.0353,27.67,9.85,0.02,-0.23,Financial Services,DNAA,0.9929435483870968
9.89,9.87,10.14,9.7,26930.0,58780.0,0.917,-0.0040999999999999995,-0.0051,0.008199999999999999,-0.1115,0.0353,27.67,9.88,0.02,-0.23,Financial Services,DNAC,0.9989888776541962
18.87,18.87,77.34,3.27,44910000.0,13490000.0,0.5528,0.2926,0.3851,-0.058899999999999994,-0.1115,0.0353,27.67,13.05,-8.43,-1.45,Technology,SOPA,0.6915739268680445
5.5848,6.35,35.0,2.38,79170.0,148290.0,0.046799999999999994,-0.1284,-0.2486,-0.34490000000000004,-0.3268,0.6494,10.5,4.27,0.64,2.63,Technology,SCKT,0.76457527574846
9.87,9.87,9.96,9.77,11410.0,37300.0,0.0675,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,SWAG,1.2391084093211755
324.94,279.81,389.71,199.33,1740000.0,863850.0,0.8298000000000001,-0.0109,-0.19920000000000002,0.0617,0.006,-0.09720000000000001,351.23,286.68,0.02,-0.23,Technology,SEDG,0.8822551855727211
11.35,10.49,14.85,8.64,2510000.0,2550000.0,0.5528,-0.0078000000000000005,-0.2859,-0.106,-0.1379,0.0353,27.67,9.43,0.02,-0.23,Industrials,SLDP,0.8308370044052863
20.88,20.64,22.6,7.53,514830.00000000006,181370.0,0.4029,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,SOLY,0.585727969348659
12.11,9.49,18.9,3.2,268440.0,208910.0,0.051100000000000007,-0.016,-0.1648,0.3034,0.392,1.3727,27.67,10.67,-0.61,-1.17,Technology,SLNH,0.8810900082576384
0.5698,1.1501,3.42,0.4,1810000.0,2670000.0,0.0184,-0.07780000000000001,-0.2757,-0.2988,-0.7351000000000001,-0.8148000000000001,3.17,0.42,0.02,-0.23,Healthcare,SONN,0.7371007371007371
6.51,4.53,9.49,2.67,78720.0,118220.0,0.4461,0.15960000000000002,0.2379,0.8203,1.1154000000000002,0.7149,7.0,7.4,0.34,1.27,Technology,SOTK,1.1367127496159755
31.89,35.27,44.72,22.76,1880000.0,2550000.0,0.8184999999999999,-0.0236,-0.0987,-0.1056,-0.1655,0.2755,45.86,30.4,-8.74,17.83,Technology,SONO,0.9532768893069927
0.0002,0.0113,0.07,0.0,226075.0,1590.0,0.0003,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,SPHS,61150.0
6.14,7.62,17.25,4.69,6530000.0,5490000.0,0.2437,-0.1632,-0.1732,-0.3428,-0.4974,-0.29109999999999997,26.67,4.95,-119.8,-166.62,Healthcare,SRNE,0.8061889250814332
2.3324,2.7852,4.49,1.89,126380.0,92630.0,0.198,-0.087,-0.1209,-0.2703,-0.37,-0.2348,3.38,1.93,-2.24,-1.37,Real Estate,SOHO,0.8274738466815298
80.02,78.68,93.26,62.6,347390.0,312570.0,0.8173,0.034,0.0131,0.054299999999999994,-0.0175,0.124,86.88,80.23,70.58,71.41,unknown,SSB,1.0026243439140217
53.58,46.32,61.93,29.26,33970.0,24020.0,0.5093,0.0805,-0.0098,0.16899999999999998,0.1677,0.7184999999999999,58.5,52.74,8.88,8.9,Financial Services,SMBC,0.9843225083986563
42.02,39.59,45.36,30.79,168300.0,100550.0,0.5184000000000001,0.023399999999999997,0.009899999999999999,0.08810000000000001,0.0978,0.3639,43.4,41.81,32.56,32.8,Financial Services,SBSI,0.9950023798191338
1.3816,1.5398,3.86,1.01,70300.0,166550.0,0.0683,0.0,-0.1333,-0.1522,-0.1818,0.17,27.67,1.19,0.02,-0.23,Industrials,SGRP,0.8613202084539664
5.1604,3.9911,11.98,1.28,3780000.0,14820000.0,0.0758,-0.16899999999999998,-0.4158,-0.49570000000000003,0.1303,1.0345,10.0,3.14,0.02,-0.23,Technology,ANY,0.6084799627935819
10.1,10.1,10.19,10.03,11940.0,506590.0,0.0005,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,SHCAU,1.210891089108911
27.01,24.1,30.46,16.37,70140.0,84720.0,0.429,0.0416,0.0438,0.18230000000000002,0.2723,0.7495,33.0,29.17,17.65,17.63,Financial Services,STXB,1.0799703813402444
9.75,9.87,12.86,7.16,103970.0,106860.0,0.8245,0.025099999999999997,-0.0654,-0.1036,-0.0644,-0.1979,27.67,9.08,-2.49,-0.72,Healthcare,SPOK,0.9312820512820513
9.85,9.85,10.02,9.79,7280.0,67600.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,SMAP,1.2416243654822336
9.74,9.7,10.0,9.6,15240.0,26770.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,SPTK,1.25564681724846
15.25,17.07,18.05,10.49,1340000.0,1010000.0,1.0607,0.0134,-0.3361,-0.3589,-0.35960000000000003,-0.36460000000000004,17.5,11.78,21.86,17.72,Consumer Cyclical,SPWH,0.7724590163934426
68.42,72.86,96.48,51.72,407260.0,345280.0,0.9107,-0.1174,-0.099,-0.0281,-0.261,-0.1623,116.0,61.78,-41.04,-47.01,Healthcare,SWTX,0.9029523531131248
8.73,8.43,9.51,6.77,52540.0,47930.0,0.21539999999999998,0.0368,-0.023799999999999998,0.0412,0.011200000000000002,0.2555,27.67,8.63,0.02,-0.23,Financial Services,FUND,0.9885452462772051
25.64,25.36,30.61,19.13,2009999.9999999998,1960000.0,1.1032,0.08289999999999999,0.1093,0.2749,0.20929999999999999,0.4637,25.88,29.84,0.02,-0.23,Consumer Defensive,SFM,1.1638065522620904
5.2176,6.9864,10.47,2.15,2290.0,10770.0,0.0151,0.014199999999999999,-0.2425,-0.38770000000000004,-0.5733,0.4079,14.0,4.28,0.02,-0.23,Energy,SLNG,0.8203005213124809
1.3612,2.747,8.52,0.86,505260.0,621220.0,0.038599999999999995,0.0181,-0.1945,-0.515,-0.7312000000000001,-0.7629,4.0,0.93,8.71,7.85,Industrials,STAF,0.6832206876285631
8.73,6.48,11.04,2.35,862400.0,707490.0,0.29969999999999997,0.0212,0.1404,0.1495,0.4855,2.4213,27.67,8.69,-2.07,6.11,Communication Services,STGW,0.9954180985108819
20.43,20.33,26.0,8.66,1160000.0,2080000.0,0.5926,0.0571,-0.0165,-0.0698,-0.0645,1.5469,33.86,21.45,0.02,-0.23,Industrials,SBLK,1.0499265785609397
112.91,113.96,126.32,95.92,5580000.0,6800000.0,0.71,0.0545,0.051,0.0375,0.0409,0.1018,122.72,116.63,1764.4,1153.4,unknown,SBUX,1.0329465946328935
2.5048,2.7208,3.32,2.08,91900.0,129440.0,0.5065999999999999,-0.0137,-0.1595,-0.203,-0.23129999999999998,-0.0649,4.5,2.13,0.02,-0.23,Industrials,GASS,0.8503672947939955
1.6828,1.8963,2.9,0.76,93000.0,88650.0,0.48560000000000003,-0.1709,-0.1813,-0.3483,-0.345,0.6688,27.67,1.45,-19.49,-11.02,Industrials,STCN,0.8616591395293558
11.13,11.82,15.14,8.81,1130000.0,756370.0,0.34630000000000005,-0.0382,-0.031400000000000004,-0.24050000000000002,-0.2229,0.0353,15.17,9.86,-26.68,-3.01,Technology,SMRT,0.8858939802336028
61.28,68.36,79.97,55.76,402640.0,389890.0,1.0061,0.0377,-0.0097,-0.1422,-0.16870000000000002,-0.1332,79.5,60.39,0.02,-0.23,Industrials,SRCL,0.985476501305483
23.21,23.93,28.99,18.78,743510.0,393060.0,0.7365999999999999,0.0208,-0.18739999999999998,-0.2069,-0.1115,0.0353,31.25,20.26,0.02,-0.23,Technology,STER,0.8728996122361051
27.12,42.64,113.76,17.47,3120000.0,3080000.0,0.852,0.0026,-0.2797,-0.5193,-0.6851999999999999,-0.6925,25.0,20.02,0.02,-0.23,Consumer Cyclical,SFIX,0.7382005899705014
23.9,29.64,71.58,17.76,245730.0,188890.0,0.5623,0.1124,-0.09359999999999999,-0.111,-0.3265,-0.6169,58.7,24.24,-22.6,-21.97,Healthcare,STOK,1.014225941422594
22.07,21.54,24.19,18.89,18590.0,10440.0,0.2562,-0.0218,0.005600000000000001,-0.0124,-0.018600000000000002,0.12210000000000001,23.5,21.95,7.36,13.02,Financial Services,BANX,0.9945627548708654
23.27,48.25,95.12,14.02,7410000.0,7280000.0,0.7968000000000001,-0.027200000000000002,-0.0302,-0.5458,-0.7651,-0.8105,38.66,17.12,-1251.71,529.18,Technology,STNE,0.7357112161581436
1.5982,1.5878,2.84,1.3,34730.0,36120.0,0.6817,-0.021099999999999997,-0.0608,-0.2404,-0.109,-0.0855,4.3,1.4,-0.52,1.08,Healthcare,SSKN,0.8759854836691277
28.5,24.19,56.95,17.82,889830.0,1200000.0,0.7351000000000001,-0.0033,-0.1155,0.107,-0.0758,0.1832,38.14,25.14,-21.85,-18.73,Technology,SSYS,0.8821052631578947
60.67,73.23,96.73,52.67,193460.0,191460.0,0.9915999999999999,-0.0158,0.0405,-0.1932,-0.2397,-0.3835,72.0,58.66,3.85,19.98,Consumer Defensive,STRA,0.9668699522004285
9.76,9.72,9.88,9.49,200.0,8890.0,0.39380000000000004,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,SCAQ,1.2530737704918034
38.37,42.36,67.28,31.89,7190.0,14110.0,0.7198,-0.041100000000000005,-0.06269999999999999,-0.056799999999999996,-0.1858,-0.222,65.0,36.5,0.1,2.93,Consumer Cyclical,STRT,0.9512640083398489
1.5708,1.7543,3.86,1.28,113210.0,73750.0,0.4508,-0.0268,-0.0268,-0.1104,-0.1808,-0.09939999999999999,3.0,1.44,-4.31,-0.06,Healthcare,STRM,0.9167303284950343
4.5944,7.6903,14.0,3.17,5060000.0,919600.0,0.2577,0.049,0.2779,-0.1103,-0.5228,-0.5418999999999999,13.0,4.79,-8.71,-0.79,Consumer Defensive,SNAX,1.0425735678216959
25.5,25.5,25.79,24.9,18320.0,18320.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,SSSSL,0.4796078431372549
10.16,11.59,23.92,7.39,10990.0,23270.0,0.4326,0.0287,0.026699999999999998,0.22829999999999998,-0.1642,-0.3018,27.67,10.15,0.25,1.35,Consumer Defensive,SUMR,0.9990157480314961
9.71,9.67,9.76,9.49,450.0,34850.0,0.1165,-0.0021,0.0,0.0125,-0.1115,0.0353,27.67,9.72,0.02,-0.23,Financial Services,SMIH,1.0010298661174046
2.0244,3.0485,7.06,1.26,308670.0,276560.0,0.094,0.037599999999999995,-0.2291,-0.4792,-0.6559,-0.6396999999999999,7.83,1.45,-2.06,-3.4,Technology,WISA,0.716261608377791
6.9,10.36,17.07,5.81,881260.0,862830.0,0.7492,-0.0449,0.0803,-0.2829,-0.46159999999999995,-0.4047,27.67,6.81,0.02,-0.23,Consumer Defensive,STKL,0.9869565217391303
27.46,25.75,57.52,19.34,3140000.0,3810000.0,0.3418,-0.0255,-0.3206,-0.0875,-0.308,-0.18239999999999998,26.58,21.32,-84.38,75.21,Technology,SPWR,0.7764020393299345
4.88,8.0644,29.37,3.0,1800000.0,1580000.0,0.38880000000000003,-0.1433,-0.3565,-0.4891,-0.7098,-0.3788,6.65,3.24,-6.46,-1.87,Technology,SUNW,0.6639344262295083
41.55,37.84,47.14,30.52,237540.0,215520.0,0.7212999999999999,0.06849999999999999,0.1211,0.24109999999999998,0.2948,0.49200000000000005,54.5,44.92,25.44,39.16,Technology,SMCI,1.0811070998796632
0.7344,1.1394,2.95,0.4,3990000.0,1330000.0,0.1243,-0.20679999999999998,-0.4007,-0.5607,-0.6769,-0.667,2.0,0.67,0.02,-0.23,Industrials,SPCB,0.9123093681917211
23.77,24.24,29.33,20.11,38770.0,28580.0,0.42590000000000006,0.053399999999999996,-0.0366,-0.0706,-0.0757,0.0189,34.0,21.9,8.2,4.58,Consumer Cyclical,SGC,0.9213294068153134
49.23,53.6,62.27,41.59,57870.0,50670.0,0.9109,0.0404,0.0799,-0.13390000000000002,-0.10339999999999999,0.1698,72.5,48.89,0.02,-0.23,Healthcare,SRDX,0.9930936420881578
6.16,6.94,14.4,4.64,581210.0,609080.0,0.5974,-0.08689999999999999,-0.1745,-0.3693,-0.366,-0.4768,16.75,4.84,-19.89,-18.98,Healthcare,SURF,0.7857142857142857
3.0917,6.4874,28.5,2.014,156950.0,1190000.0,0.0002,-0.08,-0.1303,-0.655,-0.655,-0.691,27.67,2.1,-1.66,-0.21,Technology,SURG,0.6792379596985477
7.88,8.07,14.0,5.49,68610.0,46910.0,0.6792,0.0227,-0.2536,-0.0424,-0.3184,0.0353,16.67,6.76,-14.02,-10.83,Healthcare,SRZN,0.8578680203045685
254.16,178.14,299.39,95.9,442660.0,397070.0,0.9459000000000001,0.0857,0.0291,0.6154,0.8801000000000001,2.2272,273.18,291.51,40.2,19.0,Technology,SYNA,1.146954674220963
2.588,2.8507,6.59,2.15,743420.0,524630.0,0.5079,-0.0667,-0.125,-0.0325,-0.337,-0.47229999999999994,5.71,2.43,-8.11,-2.47,Technology,SNCR,0.9389489953632149
98.15,89.61,104.18,66.01,519470.0,559580.0,0.8713,0.0512,0.023700000000000002,0.1524,0.1438,0.5243,112.38,103.48,78.24,41.91,Healthcare,SYNH,1.0543046357615893
2.5514,3.1547,5.11,2.15,231330.0,280120.0,0.3873,-0.0084,-0.0207,-0.17129999999999998,-0.3907,0.1232,8.6,2.43,-16.02,-14.48,Healthcare,SYBX,0.9524182801599123
3.0534,3.3317,7.89,1.41,127460.0,158810.0,0.08869999999999999,-0.1165,-0.2029,-0.40700000000000003,-0.4086,0.5278,27.67,2.33,0.29,3.82,Consumer Cyclical,SYPR,0.7630837754634179
205.17,198.92,224.56,145.82,981750.0,1070000.0,0.7402,0.0365,-0.0458,-0.0216,-0.0022,0.3519,210.86,198.92,777.2,815.7,Financial Services,TROW,0.9695374567431886
0.6556,1.032,3.79,0.45,2340000.0,2580000.0,0.1765,-0.1417,-0.26030000000000003,-0.4851,-0.6104999999999999,-0.597,1.78,0.5,-13.96,-12.47,Healthcare,TTOO,0.762660158633313
9.73,9.64,9.95,2.47,6910.0,22980.0,0.4111,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TBSA,1.2569373072970196
13.49,13.19,14.15,11.8,3460.0,4150.0,0.0003,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TCBC,0.9065974796145293
5.8208,13.9708,35.1,4.52,1290000.0,818530.0,1.0332999999999999,-0.0358,-0.10369999999999999,-0.4573,-0.7209,-0.8481000000000001,24.9,4.72,0.02,-0.23,Healthcare,TCRR,0.810885101704233
4.36,2.83,14.52,1.12,652040.0,5430000.0,0.0076,-0.1654,-0.0842,1.3043,0.6122,1.5541999999999998,27.67,4.27,0.02,-0.27,Consumer Defensive,PETZ,0.9793577981651375
6.14,6.48,9.25,5.08,124870.0,246700.0,0.6153,-0.16269999999999998,0.1467,0.1204,0.029300000000000003,0.0161,27.67,6.39,-0.83,-1.72,Technology,TESS,1.0407166123778502
10.76,11.57,10.17,9.97,226075.0,241960.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,ZVZZT,1.1366171003717473
18.88,19.84,22.54,16.95,199180.0,182020.0,0.8995000000000001,0.021099999999999997,-0.026099999999999998,-0.0711,-0.1177,0.0305,21.0,17.92,278.83,278.93,Financial Services,TFSL,0.9491525423728815
9.83,9.83,10.0,9.78,18100.0,71030.0,0.06,0.0008,-0.0040999999999999995,-0.058899999999999994,-0.1115,0.0353,27.67,9.82,0.02,-0.23,Financial Services,TGVC,0.9989827060020346
10.11,10.11,10.19,10.0,5640.0,386380.0,0.2703,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,USCTU,1.2096933728981207
10.06,10.06,10.15,9.97,29920.0,1030000.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,TLGYU,1.2157057654075547
1.532,2.3621,6.5,1.07,625330.0,1900000.0,0.0368,-0.25329999999999997,0.4483,0.3125,-0.4167,-0.5932,27.67,1.71,0.02,-0.23,Industrials,TOMZ,1.1161879895561357
7.95,8.44,10.16,6.93,111080.0,242490.0,0.7814,0.0039000000000000003,0.059800000000000006,0.0209,-0.11460000000000001,0.0909,12.0,7.96,0.02,-0.23,Energy,TRMD,1.0012578616352201
22.35,38.36,81.36,14.05,1390000.0,1040000.0,1.0284,-0.1155,-0.213,-0.5667,-0.701,-0.7204999999999999,30.43,15.25,-30.68,-39.8,Industrials,TPIC,0.6823266219239373
5.6,4.9,29.0,1.3,47870.0,474430.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Technology,TROO,2.1839285714285714
7.2,8.19,14.71,4.53,94220.0,39430.0,0.5528,-0.0062,-0.39020000000000005,-0.43770000000000003,-0.1115,0.0353,21.5,5.0,0.02,-0.23,Healthcare,TCRX,0.6944444444444444
14.1,14.21,15.36,11.73,1110000.0,997280.0,1.0651000000000002,0.0407,0.0533,0.1678,0.0364,0.0873,17.79,14.9,0.02,-0.23,Technology,TTMI,1.0567375886524824
9.77,9.75,10.25,9.6,84830.0,37750.0,0.6581999999999999,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TZPS,1.2517911975435005
16.54,33.88,69.31,10.05,837520.0,668640.0,0.94,-0.0962,0.17629999999999998,-0.5117,-0.7238,-0.6678000000000001,21.41,14.39,-17.11,-21.08,Healthcare,TRHC,0.8700120918984281
175.84,171.27,214.91,144.58,1000000.0,1220000.0,0.893,0.0048,0.06309999999999999,0.1893,0.018500000000000003,-0.1094,214.54,180.26,10.3,152.26,Communication Services,TTWO,1.0251364877161055
4.7974,8.6379,33.9,3.64,173550.0,190090.0,0.7685,-0.0968,-0.12890000000000001,-0.3488,-0.6446,0.0353,6.0,4.14,0.02,-0.23,Healthcare,TLIS,0.8629674406970442
2.818,4.364,16.86,1.82,70610.0,119980.0,0.0063,-0.1535,-0.363,-0.2548,-0.6029,-0.3107,27.67,1.98,0.02,-0.23,Technology,TAOP,0.7026259758694109
3.855,3.5366,5.49,1.5,176030.0,108550.0,0.8306,0.0816,-0.041299999999999996,-0.0159,0.0,1.3043,5.67,3.68,6.67,-0.91,Energy,TH,0.9546044098573282
52.43,49.03,85.49,26.66,690860.0,1290000.0,1.4498,0.1175,0.1905,-0.19649999999999998,0.6168,0.0353,68.33,55.62,0.02,-0.23,Technology,TASK,1.0608430288003052
16.9,18.89,27.8,14.81,792590.0,1300000.0,0.16870000000000002,-0.0935,-0.10460000000000001,-0.171,-0.2858,-0.3245,21.33,15.97,-8.17,-53.2,Consumer Defensive,TTCF,0.9449704142011836
11.1,11.54,12.43,9.84,3770.0,3420.0,0.1783,0.0645,-0.0118,-0.0397,-0.0978,0.063,27.67,10.77,0.18,0.06,Industrials,TAYD,0.9702702702702702
96.49,81.18,111.44,58.37,183060.0,219800.0,1.0384,0.041299999999999996,-0.0076,0.1536,0.2473,0.6777,110.78,99.6,9.98,5.12,Communication Services,TTGT,1.0322313193077002
28.9,21.35,34.9,6.5,495330.0,659620.0,0.21760000000000002,0.0512,-0.1603,0.2257,0.23829999999999998,2.7857,32.67,26.11,20.92,19.23,Basic Materials,TGLS,0.9034602076124568
1.497,1.7247,2.58,1.03,13780.0,10390.0,0.0311,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Industrials,TGEN,8.169672678690715
9.84,9.82,11.01,9.62,23400.0,30890.0,0.7229000000000001,0.002,0.004699999999999999,0.0102,-0.002,0.0353,27.67,9.84,0.02,-0.23,Financial Services,TEKK,1.0
19.79,28.71,41.84,14.43,846300.0,882650.0,0.5174,-0.023399999999999997,-0.044500000000000005,-0.4557,-0.5451,-0.5015,24.5,15.71,-5.39,-18.73,Technology,TLS,0.7938352703385549
9.63,15.05,41.55,5.02,97640.0,26040.0,0.3165,-0.21309999999999998,-0.47200000000000003,-0.6423000000000001,-0.5277000000000001,-0.8283,37.0,5.62,-8.11,-7.06,Healthcare,TPST,0.5835929387331256
52.42,44.98,58.45,35.32,1070000.0,849680.0,0.8351000000000001,0.006500000000000001,0.1002,0.2217,0.3458,0.0876,66.07,56.37,-16.25,-11.64,Technology,TENB,1.0753529187333077
21.92,21.69,32.0,15.35,136370.0,104200.0,0.5539999999999999,-0.0016,0.028900000000000002,-0.039900000000000005,-0.1115,0.0353,35.67,19.6,-18.26,-15.21,Healthcare,TNYA,0.8941605839416058
9.76,9.73,10.19,9.62,44650.0,19430.0,0.5075,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TRCA,1.2530737704918034
9.71,9.71,10.15,9.66,22810.0,64660.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TRTL,1.2595262615859937
1056.69,780.01,1243.49,539.49,24390000.0,26570000.0,0.4242,0.1573,-0.0447,0.39020000000000005,0.598,0.6309,849.92,1086.7,1618.0,1142.0,Consumer Cyclical,TSLA,1.0284000037854053
176.03,144.38,192.91,113.15,332590.0,254680.0,0.9144,0.0535,-0.1003,0.1354,0.3918,0.4698,196.0,169.37,82.95,51.9,Industrials,TTEK,0.9621655399647787
60.07,64.13,93.26,54.27,473880.0,409590.0,0.9842,0.0355,0.0495,-0.0147,-0.04769999999999999,0.0365,68.08,60.84,51.14,51.09,Financial Services,TCBI,1.0128183785583487
191.72,189.59,202.26,160.76,4220000.0,4370000.0,0.8542000000000001,0.023799999999999998,-0.0184,-0.011699999999999999,-0.0077,0.1838,205.18,190.99,1947.0,1931.0,Technology,TXN,0.9961923638639684
88.39,93.67,110.75,73.2,771320.0,870280.0,0.9343,0.0519,0.0882,-0.0139,-0.0545,0.152,100.71,92.04,52.61,75.48,Consumer Cyclical,TXRH,1.0412942640570202
10.76,11.57,11.23,11.23,226075.0,241960.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,KEYW,1.1366171003717473
3.3194,3.5433,4.46,2.13,106600.0,101850.0,0.2548,-0.0601,-0.0748,-0.2184,-0.2345,0.2273,27.67,3.03,0.02,-0.23,Healthcare,THTX,0.9128155690787492
14.94,15.14,24.54,8.65,478590.0,332950.0,0.5528,0.1674,-0.2346,-0.058899999999999994,-0.1115,0.0353,25.0,11.72,-7.37,-0.23,Healthcare,THRX,0.7844712182061581
9.9,9.86,10.1,9.01,119750.0,208130.0,0.768,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,THMA,1.2353535353535354
19.18,19.69,20.95,17.06,274650.0,117610.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,TBLD,0.637643378519291
29.06,28.71,34.43,24.14,989710.0,544180.0,0.0605,0.0281,-0.1382,-0.043,-0.1115,0.0353,34.18,27.27,-25.23,18.15,Technology,TWKS,0.9384033035099794
17.72,20.87,31.86,12.43,1280000.0,1070000.0,1.1040999999999999,-0.0279,-0.30219999999999997,-0.38549999999999995,-0.5561,0.0353,28.36,13.34,-14.71,-14.38,Consumer Cyclical,TDUP,0.7528216704288939
9.89,9.89,9.98,9.83,20690.0,24710.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,THAC,1.2366026289180991
9.74,9.74,10.19,9.55,5060.0,45640.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,THCP,1.25564681724846
2.4158,12.2755,103.87,1.45,936620.0,391950.0,0.0765,0.0745,-0.2412,-0.514,-0.7214,0.0353,27.67,1.88,0.02,-0.23,unknown,TIRX,0.7782101167315175
9.75,9.73,9.95,9.59,22460.0,23620.0,0.3514,0.001,-0.008100000000000001,0.0083,-0.1115,0.0353,27.67,9.86,0.02,-0.23,Financial Services,TIOA,1.0112820512820513
9.78,9.82,10.21,3.72,110370.0,29770.0,0.5544,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TSIB,1.250511247443763
1.0416,1.5098,3.47,0.59,611510.0,757940.0,0.0344,-0.1414,-0.0883,-0.5893999999999999,-0.6278,-0.6445000000000001,27.67,0.67,0.02,-0.23,Healthcare,TMDI,0.6432411674347158
4.3272,4.3272,6.5,3.31,394610.0,1180000.0,0.5528,-0.0962,0.0212,-0.058899999999999994,-0.1115,0.0353,27.67,3.86,-2.32,-1.16,Healthcare,TIVC,0.8920317988537622
0.4836,0.8292,2.12,0.36,12470000.0,17010000.0,0.2155,-0.0683,-0.2366,-0.3714,-0.6718000000000001,-0.44380000000000003,2.62,0.37,-18.53,-23.55,Healthcare,TNXP,0.7650951199338296
2.7488,2.4948,3.1,1.18,590.0,592.0,0.0,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Basic Materials,TORM,4.449214202561118
10.76,11.57,19.4,9.71,226075.0,241960.0,0.5528,0.0055000000000000005,-0.029500000000000002,-0.16,-0.1948,-0.1552,27.67,38.15,0.02,-0.23,unknown,TPAY,3.545539033457249
0.4494,0.6363,1.78,0.351,2310000.0,2770000.0,0.0641,-0.0926,-0.0332,-0.23440000000000003,-0.5454,-0.5194,1.5,0.39,-9.09,-7.42,Industrials,TBLT,0.8678237650200267
31.88,31.08,34.32,21.76,181570.0,157430.0,0.5173,0.0183,0.0179,0.0275,0.044000000000000004,0.3809,35.5,31.68,72.59,72.56,Financial Services,TOWN,0.9937264742785445
9.91,9.89,10.06,9.72,2960.0,15360.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,UPTD,1.2341069626639758
9.85,9.74,9.99,9.58,1570.0,5000.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,TUGC,1.2416243654822336
