Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Last_Q_Net - Prev_Q_Net,Sector,Symbol
10.76,11.57,19.4,9.71,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MCAA
3.3599,4.3281,7.45,2.68,108170.0,63460.0,0.1575,-0.0654,-0.162,-0.1452999999999999,-0.4106,0.0353,27.67,3.08,-5.17,-4.69,-0.47999999999999954,Healthcare,MOVE
42.16,37.56,45.27,26.93,1340000.0,788720.0,0.7482,0.0394,0.0345,0.0302,0.2686,0.4017,49.71,41.93,299.0,439.0,-140.0,Financial Services,COOP
8.27,10.0,17.87,4.92,596080.0,930440.0,0.5528,-0.1085999999999999,-0.3669,-0.3845,-0.606,-0.5496,23.0,5.12,1.26,0.3,0.96,Consumer Cyclical,MULN
2.124,2.8014,5.22,1.62,1260000.0,1110000.0,0.288,-0.1052999999999999,-0.15,-0.3411,-0.488,-0.5503,9.8,1.81,-17.0,-14.36,-2.6400000000000006,Healthcare,MBIO
0.8985,1.1621,2.97,0.51,783140.0,5900000.0,0.1585,-0.1311,-0.3327,-0.6103000000000001,-0.6557999999999999,-0.6467,2.5,0.53,-2.01,-4.34,2.33,Technology,MYSZ
28.41,30.36,36.95,19.5,789520.0,510960.0,1.0165,0.0349,0.0189,-0.1446,-0.0988,0.5151,30.0,28.07,24.6,-4.7,29.3,Healthcare,MYGN
73.71,63.48,80.3,48.68,327510.0,336420.0,0.7483,0.0403,0.0475,0.2239999999999999,0.2218,0.4772,84.0,78.62,17.13,15.01,2.119999999999999,Technology,MTSI
9.93,9.81,10.28,9.45,482110.0,274680.0,0.059,-0.0301,-0.0301,-0.0213,0.0031,0.0353,27.67,9.66,-4.6,2.47,-7.07,Financial Services,MACQ
3.0167,4.5922,8.6,1.7,20930.0,62180.0,0.0065,-0.0917999999999999,-0.3797999999999999,-0.588,-0.7347,-0.5605,27.67,1.8,-0.23,0.13,-0.36,Real Estate,MDJH
12.7,12.58,14.7,10.56,20420.0,99820.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MEKA
77.05,67.8,89.5,45.61,151700.0,135360.0,0.8151999999999999,0.0121,0.0935,0.3215999999999999,0.2868,0.8175,92.0,87.09,0.02,-0.23,0.25,Consumer Defensive,MGPI
3.1424,3.1302,3.8,2.45,21210.0,24160.0,0.1762999999999999,0.0181,0.0163999999999999,-0.0282,-0.0032,0.1969,27.67,3.13,0.02,-0.23,0.25,Technology,MNDO
158.46,164.33,199.44,138.7,434760.0,425780.0,0.9767,0.0774,0.1215,0.1795,-0.0021,0.1784,216.2,177.77,132.4,146.5,-14.099999999999994,Technology,MKSI
1.2781,1.5879,5.94,0.61,137310.0,144570.0,0.1182,-0.2208,-0.4885,-0.4508,-0.6779000000000001,-0.5563,27.67,0.69,-2.37,-2.17,-0.20000000000000018,Technology,MTC
9.88,9.85,10.5,9.67,56670.0,63390.0,0.4822999999999999,0.003,0.0,0.0081,-0.01,0.0353,27.67,9.85,0.02,-0.23,0.25,Financial Services,MSDA
41.95,40.82,45.94,21.24,27320.0,30180.0,0.4604,0.001,0.0075,-0.0066,-0.0176,0.8998,46.0,41.91,12.82,12.61,0.21000000000000085,Financial Services,MVBF
109.74,94.52,121.22,54.87,119210.0,100990.0,0.9194,0.027,-0.0754,0.0608999999999999,0.1844,0.8268000000000001,120.67,107.94,23.17,21.22,1.9500000000000028,Industrials,MYRG
0.2904,0.4344,0.74,0.23,101050.0,176450.0,0.0821,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Industrials,MACE
9.82,9.8,10.18,9.61,340.0,47860.0,0.064,0.0051,0.0,0.0103,-0.1115,0.0353,27.67,9.84,0.02,-0.23,0.25,Financial Services,DRAY
94.67,94.42,99.36,82.94,186080.0,143090.0,0.9979,0.0033,0.0051,0.0019,0.0073,0.1484,95.0,94.94,5.94,-0.67,6.61,Healthcare,MGLN
22.09,18.71,25.49,14.38,24920.0,34840.0,0.2357999999999999,0.0125,-0.0285,0.0645,0.3007,0.3549,25.0,21.21,7.5,7.78,-0.28000000000000025,Technology,MGIC
21.32,29.78,64.39,15.83,2020000.0,2190000.0,0.6868000000000001,-0.0684999999999999,-0.0756,-0.3858,-0.4976,-0.4357999999999999,39.3,18.11,-24.32,36.81,-61.13,Communication Services,MGNI
3.1484,3.2998,4.0,2.1,87380.0,79750.0,0.4954,0.0033,-0.013,-0.0561,-0.1009,0.2678,2.0,3.04,2.85,26.63,-23.779999999999998,Financial Services,MHLD
24.28,22.97,26.85,16.65,20900.0,13060.0,0.4397,0.0471,0.0304,0.0087,0.0819,0.4507,30.0,24.73,7.57,7.55,0.020000000000000462,Financial Services,MNSB
9.6,9.6,18.0,7.8,81460.0,349530.0,0.5528,0.1281,0.0624,-0.0588999999999999,-0.1115,0.0353,27.67,10.56,0.02,-0.23,0.25,Healthcare,MYNZ
29.78,28.47,39.02,22.96,255200.0,470370.0,0.6835,-0.0266999999999999,0.0866,0.0764,-0.0769,0.0143,36.2,28.72,-8.0,-24.28,16.28,Consumer Cyclical,MMYT
70.08,75.38,93.0,60.81,114110.0,125960.0,1.0647,0.0619,-0.0337,-0.0265,-0.0646,0.1015,93.78,69.06,26.94,33.73,-6.789999999999996,Consumer Cyclical,MBUU
10.27,10.26,11.75,10.06,110.0,59.0,0.1066,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MACUU
75.65,81.82,101.35,66.91,276040.0,157550.0,1.0092,0.0448,0.0448,-0.0486,-0.1491,-0.144,81.5,73.91,37.96,36.61,1.3500000000000014,Technology,MANT
17.5,19.06,24.15,15.72,3400000.0,2780000.0,0.911,0.0215,0.0186,0.0,-0.1316,-0.2143,20.32,17.77,-68.22,-64.7,-3.519999999999996,Technology,MNDT
6.02,6.35,8.05,4.89,43210.0,50650.0,0.0988,-0.0317,0.0017,-0.1567,-0.2598999999999999,0.0921,7.0,5.71,1.11,1.06,0.050000000000000044,Real Estate,LOAN
4.555,4.4429,6.25,3.03,2340000.0,2740000.0,0.4646,-0.0023,-0.0559999999999999,-0.0223,-0.1963,0.3313,6.25,4.41,-4.43,-35.52,31.090000000000003,Healthcare,MNKD
50.06,37.58,83.45,10.53,11640000.0,13420000.0,0.3736,-0.0151,-0.3400999999999999,0.1077999999999999,0.081,1.8835,63.63,35.03,-22.17,-108.88,86.71,Financial Services,MARA
9.79,9.79,9.82,9.76,106640.0,106760.0,0.0,0.0,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.77,-0.0,0.0,-0.0,Financial Services,GATE
2.8602,2.8846,3.67,1.99,48750.0,91020.0,0.6736,-0.0076,0.0,-0.1325,-0.1438,0.2357999999999999,4.38,2.58,3.31,-0.33,3.64,Communication Services,MCHX
5.5632,5.2824,27.26,1.34,1020000.0,1200000.0,0.1926,-0.1503999999999999,-0.2876,-0.5407,-0.6420999999999999,0.8462000000000001,27.67,3.96,-3.13,-2.5,-0.6299999999999999,Technology,MRIN
7.05,8.99,16.97,5.56,270960.0,228060.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Technology,MKTW
22.9,21.62,23.25,11.35,43490.0,28130.0,0.7658,0.0069,0.0126,0.0464,0.0207,0.9104,27.67,23.25,5.48,10.26,-4.779999999999999,Financial Services,MRLN
4.6334,4.6334,6.31,3.3,1040000.0,2940000.0,0.5528,0.0535,0.1797,-0.0588999999999999,-0.1115,0.0353,27.67,4.41,-4.79,-0.23,-4.56,Healthcare,MRAI
0.7844,1.284,2.9,0.62,532010.0,641780.0,0.7401000000000001,-0.0113999999999999,0.0441,-0.2303,-0.5722999999999999,-0.418,2.43,0.73,-4.95,-3.04,-1.9100000000000001,Basic Materials,MBII
2.978,2.8921,3.67,1.43,151190.0,116270.0,0.319,-0.0717,-0.0263,-0.2427,-0.1424,0.774,3.5,2.69,-6.91,-6.61,-0.2999999999999998,Energy,MMLP
286.88,259.3,305.21,205.1,236630.0,239930.0,0.8536,0.0351,0.0163,0.0834999999999999,0.2085,0.0983,320.75,295.9,0.02,-0.23,0.25,Healthcare,MASI
21.41,20.75,23.31,16.85,2780000.0,3170000.0,0.9994,0.0418,-0.0316,0.0883999999999999,0.0532,0.2257999999999999,27.2,21.43,0.02,-0.23,0.25,Consumer Cyclical,MAT
9.79,5.62,17.25,0.2,208570.0,164570.0,0.0005,-0.1138,-0.3246,-0.2946999999999999,-0.1184,4.5833,17.0,6.59,-2.5,-6.24,3.74,Technology,MIGI
67.34,48.85,77.89,30.47,536790.0,563270.0,0.8663,0.0593,0.1064,0.5402,0.7943000000000001,1.1445999999999998,75.6,75.92,9.26,0.73,8.53,Technology,MXL
157.57,145.32,175.0,119.0,210.0,69.0,0.0,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Real Estate,MRTI
24.67,25.07,32.83,16.47,1770000.0,2010000.0,0.9528,-0.0008,0.0055,0.1548,0.0731,0.8402,25.43,25.75,742.0,36.0,706.0,Technology,MCFE
9.87,9.87,10.05,9.8,215780.0,215780.0,0.1387,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MLAI
11.33,8.81,18.9,1.27,185350.0,206240.0,0.043,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,MKTY
2.025,7.537,17.48,1.21,250610.0,151810.0,0.8538,0.2319999999999999,-0.1149,-0.4653,-0.8743000000000001,-0.8965000000000001,7.5,1.49,-11.27,-10.46,-0.8099999999999987,Healthcare,MDVL
1.116,1.3232,3.4,0.96,200780.0,146530.0,0.0200999999999999,-0.0379,-0.0650999999999999,-0.1742,-0.2713,-0.5412,3.0,0.97,-0.87,-0.68,-0.18999999999999995,Real Estate,MDRR
2.9229,3.8276,6.22,2.2,101930.0,99740.0,0.1387,0.0081,-0.1141,-0.3045,-0.3915999999999999,-0.4086,6.92,2.35,-3.35,-3.19,-0.16000000000000014,Healthcare,MDWD
1.9711,2.8223,4.84,1.47,301350.0,195070.0,0.0926,-0.0351,-0.1316,-0.3555,-0.4518,-0.6474,27.67,1.7,0.02,-0.23,0.25,Healthcare,MDNA
3.282,3.9068,10.81,2.57,252120.0,522000.0,0.27,-0.0471,-0.231,-0.3079,-0.3812,-0.4853,16.5,2.7,-3.58,-4.28,0.7000000000000002,Healthcare,MNOV
9.72,9.71,10.29,9.58,2020.0,26720.0,0.8918,-0.001,-0.0,0.0104,0.0073,0.0353,27.67,9.7,2.26,-1.54,3.8,Financial Services,MSAC
3.1362,5.7611,40.0,2.24,193060.0,949450.0,0.0016,0.0935999999999999,-0.1518,-0.3822,-0.6106,-0.9348,27.67,2.48,-0.78,-0.51,-0.27,Consumer Cyclical,WNW
35.1,32.52,37.33,26.75,55190.0,38880.0,0.5471,0.0158,0.0325,0.0838,0.1689,0.3211,36.25,35.27,15.86,16.12,-0.26000000000000156,Financial Services,MBWM
10.06,10.06,10.16,10.02,8540.0,302850.0,0.064,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MPRAU
45.8,41.17,49.5,26.96,83350.0,49330.0,0.228,0.0345,0.046,0.2304,0.2291,0.7556999999999999,52.33,47.82,28.88,28.87,0.00999999999999801,Financial Services,MBIN
9.82,9.82,10.77,9.63,6970.0,41530.0,0.2849,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MEAC
1.9582,2.7321,4.711,1.45,878590.0,885470.0,0.8471,-0.0484999999999999,-0.1326,-0.3458,-0.5047,-0.5539999999999999,9.33,1.62,-124.62,-18.62,-106.0,Healthcare,MREO
21.83,20.27,25.72,13.63,415670.0,266300.0,0.6767,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,EBSB
33.61,28.58,38.07,18.5,17470.0,12150.0,0.4465999999999999,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MRBK
66.08,65.16,73.85,52.43,485730.0,312350.0,0.9937,0.052,-0.0067,-0.1114,-0.009,0.1753,78.88,64.35,11.97,4.92,7.050000000000001,Healthcare,MMSI
7.57,11.86,27.28,4.84,1050000.0,776490.0,0.9794,-0.0204,-0.1325,-0.3826,-0.5758,-0.7873,22.67,6.24,-45.47,-40.91,-4.560000000000002,Healthcare,MRSN
7.2,9.06,17.4,5.16,810780.0,587680.0,0.6769,0.0144,-0.2137,-0.2864,-0.3965999999999999,-0.089,9.62,5.72,-7.5,4.28,-11.780000000000001,Industrials,MESA
60.23,52.61,65.96,32.76,369050.0,285310.0,0.8679000000000001,0.0584999999999999,-0.0282,0.1427,0.1827,0.6745,68.75,59.85,31.3,31.34,-0.03999999999999915,Financial Services,CASH
332.19,334.91,384.33,244.61,19700000.0,23290000.0,0.8007,0.0262,0.0144999999999999,0.0098,-0.0137,0.239,401.01,344.63,9194.0,10394.0,-1200.0,Communication Services,FB
0.9292,0.8031,1.46,0.43,440.0,598.0,0.0,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MTLK
43.27,39.01,52.88,29.61,297700.0,381040.0,0.8456999999999999,-0.0538999999999999,-0.0513999999999999,-0.1524,0.1993,-0.1329,45.83,40.3,0.02,-0.23,0.25,Basic Materials,MEOH
2.7486,6.2224,20.39,2.03,3130000.0,3320000.0,0.6213000000000001,-0.1319,-0.2273,-0.4302,-0.777,-0.8623999999999999,5.13,2.2,0.02,-0.23,0.25,Financial Services,MILE
7.17,9.72,15.99,5.3,904200.0,619510.0,0.5054,-0.0971,-0.1667,-0.0465,-0.5244,-0.3588,14.5,6.11,-2.34,-1.78,-0.5599999999999998,Healthcare,MDXG
6.22,7.15,10.69,4.31,10180000.0,1680000.0,0.2114,0.6768000000000001,0.5543,0.1857,0.0453,0.1977,20.0,7.85,-2.56,-2.51,-0.050000000000000266,Healthcare,MBOT
0.2216,0.2544,0.6,0.03,389990.0,440730.0,0.0007,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Healthcare,MITI
79.65,79.51,96.96,65.67,25240000.0,19030000.0,0.8406999999999999,0.0605,0.1164,0.3424,0.1317,0.3697,106.81,94.97,2306.0,2720.0,-414.0,Technology,MU
330.65,286.43,349.67,211.94,26630000.0,26100000.0,0.7187,0.0448,0.0158,0.204,0.2623,0.5255,367.58,341.8,20505.0,16458.0,4047.0,Technology,MSFT
8.02,10.27,25.2,5.51,1560000.0,1460000.0,0.0946,-0.1426,-0.354,-0.357,-0.5943,-0.6708,7.0,5.76,-117.99,-2.05,-115.94,Industrials,MVST
7.58,12.95,28.0,4.86,4180000.0,4900000.0,0.2512999999999999,-0.1176,-0.2827,-0.5414,-0.6955,-0.193,27.67,5.36,0.02,-0.23,0.25,Technology,MVIS
29.98,27.77,33.89,20.74,74630.0,48900.0,0.4243,0.0173,-0.0040999999999999,0.1435,0.1556,0.3701,34.75,31.69,11.43,10.34,1.0899999999999999,Financial Services,MPB
32.3,30.64,34.65,23.88,36410.0,27660.0,0.6459,0.0313,0.0378,0.0807,0.1456,0.3603,37.2,32.96,0.02,-0.23,0.25,Financial Services,MOFG
25.56,23.81,27.77,18.64,12730.0,13920.0,0.317,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MBCN
6.01,5.8,9.03,5.09,44210.0,36630.0,0.7434000000000001,-0.0582,0.2,0.1979,0.2218,0.0015,13.6,7.0,-14.22,0.77,-14.99,Healthcare,MIST
32.6,37.88,46.18,26.18,123700.0,56790.0,0.1914,0.0535,-0.0867,-0.1896,-0.2782,-0.2656,44.2,28.44,5.0,-100.0,105.0,Communication Services,TIGO
2.1201,2.768,5.77,1.458,3530000.0,3780000.0,0.0077,-0.1084,-0.2487,-0.3702,-0.5710000000000001,-0.5163,27.67,1.51,0.02,-0.23,0.25,Healthcare,MNMD
1.1324,1.9806,3.75,0.805,461100.0,581690.0,0.5866,-0.0765,-0.152,-0.5209,-0.6345000000000001,-0.6248,7.0,0.84,-9.21,-10.59,1.379999999999999,Healthcare,NERV
2.3726,3.7091,58.0,1.52,2190000.0,501340.0,0.0012,0.1585,-0.0578,-0.2933,-0.5537,-0.7996,27.67,2.04,0.68,0.11,0.5700000000000001,Industrials,YGMZ
9.96,9.96,10.04,9.91,6200.0,75990.0,0.0664,0.0005,-0.0034999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.98,0.02,-0.23,0.25,Financial Services,MEOA
15.15,16.72,22.14,12.82,129080.0,168440.0,0.7865000000000001,0.0025,0.2054,-0.1575,-0.0902,-0.195,54.71,16.16,-47.11,-43.89,-3.219999999999999,Healthcare,MIRM
17.73,18.14,23.29,13.52,431490.0,406440.0,0.6936,0.026,0.0105,-0.0409,-0.0992,0.0087,25.75,17.53,1.81,2.98,-1.17,Technology,MITK
457.37,451.08,502.81,357.73,4390.0,2970.0,0.0006,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Energy,MITSY
5.1707,5.0826,10.75,2.31,200260.0,451470.0,0.1702,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Technology,MOSY
7.04,6.56,7.4,2.94,226075.0,1590000.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,MOBL
287.25,272.78,497.49,103.26,10580000.0,12840000.0,0.5787,-0.0756,-0.3273,-0.3458,0.0549,1.167,299.53,245.54,3333.0,2780.0,553.0,Healthcare,MRNA
4.8714,6.3156,12.29,3.04,1530000.0,1290000.0,0.143,-0.0141999999999999,-0.286,-0.2078,-0.5579999999999999,-0.1103,27.67,3.54,0.02,-0.23,0.25,Technology,MOGO
4.6656,7.1645,15.19,3.3,408950.0,261750.0,0.8201,-0.0817,-0.184,-0.4963,-0.5690999999999999,-0.64,11.57,4.13,-30.39,-15.6,-14.790000000000001,Healthcare,MTEM
8.097,10.5519,29.18,4.11,537160.0,452850.0,0.5528,-0.1255,-0.4146,-0.6169,-0.7008,-0.7742,27.67,4.17,-5.61,-2.88,-2.7300000000000004,Industrials,MNTS
70.11,67.52,76.0,50.01,72040.0,48780.0,0.6679999999999999,0.0338,0.0861,0.0749,0.11,0.2893,83.75,74.54,22.31,18.15,4.16,Consumer Cyclical,MCRI
62.06,61.62,66.54,52.91,7160000.0,6540000.0,0.7844,0.0319,0.0944999999999999,0.124,0.0629,0.1355,70.52,65.86,0.02,-0.23,0.25,Consumer Defensive,MDLZ
6.61,8.18,12.36,5.06,2910000.0,2900000.0,0.713,-0.0623,0.2532999999999999,-0.067,-0.254,0.4189,9.56,7.62,0.02,-0.23,0.25,Financial Services,MGI
4.4156,5.2106,17.01,3.02,29560.0,27510.0,0.0148,-0.1396,-0.2548999999999999,-0.2996,-0.4244,-0.476,28.4,3.38,-2.46,-2.08,-0.3799999999999999,Healthcare,MNPR
59.61,61.49,72.67,52.26,269320.0,191120.0,1.1401,0.0227,0.0289,-0.0043,-0.0625,0.1427999999999999,63.0,59.71,20.98,15.68,5.300000000000001,Consumer Cyclical,MNRO
88.86,92.23,99.89,80.92,2150000.0,2340000.0,0.6566,0.0323,0.1028999999999999,0.0723,0.0486,0.0521999999999999,104.66,95.99,337.2,403.76,-66.56,Consumer Defensive,MNST
21.1,24.7,45.56,15.67,174710.0,137700.0,0.5528,0.0355,0.0156,-0.1369,-0.1388,0.0353,34.0,20.85,-19.84,-18.41,-1.4299999999999997,Healthcare,GLUE
10.02,10.0,10.5,9.72,880.0,6010.0,0.2569,-0.001,-0.002,-0.0079,0.002,0.0353,27.67,9.99,2.93,-4.87,7.800000000000001,Financial Services,MONCU
318.17,268.81,350.21,213.55,132470.0,89190.0,0.5413,0.0218,0.0788,0.3046999999999999,0.3381,0.5284,27.67,342.4,49.0,32.9,16.1,Financial Services,MORN
18.57,20.94,26.42,15.84,180680.0,86440.0,0.9888,0.0216,0.0246,-0.1479,-0.2398,-0.1082,28.0,17.2,3.68,0.86,2.8200000000000003,Consumer Cyclical,MPAA
10.0,9.95,12.99,8.5,939510.0,101270.0,0.2787,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,MCAD
9.84,9.81,10.0,9.6,2980.0,30110.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MCAF
9.73,9.73,9.82,9.71,11080.0,79480.0,0.5528,0.0031,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.74,0.02,-0.23,0.25,Financial Services,MCAG
10.2,10.2,10.3,10.1,40170.0,412340.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,MCAAU
5.0426,9.3717,31.38,1.3,439680.0,226440.0,0.1883,-0.1309,-0.2108,-0.5131,-0.8421,1.3784,27.67,3.73,0.05,-1.68,1.73,Communication Services,MOXC
9.95,11.09,18.78,9.69,112240.0,112230.0,0.687,0.002,0.0,0.0,-0.2022,0.0353,27.67,9.94,112.28,-115.9,228.18,Financial Services,MUDS
1.0992,1.3164,3.7,0.67,1510000.0,2870000.0,0.0525,-0.1264,-0.3444,-0.3381,-0.5083,-0.6396000000000001,27.67,0.7,-1.12,-3.71,2.59,Consumer Cyclical,GRIL
7.61,6.18,10.48,3.3,103130.0,167100.0,0.1726,-0.1462,-0.2767,-0.2396,-0.1286,0.4077,27.67,5.64,-5.47,-18.09,12.620000000000001,Healthcare,MYMD
37.4,37.17,42.79,31.02,190740.0,116940.0,0.5603,0.0302,0.0584999999999999,0.0613999999999999,0.0709,0.2189999999999999,42.0,38.46,43.63,43.79,-0.1599999999999966,Financial Services,NBTB
29.11,34.88,46.38,26.07,393530.0,357590.0,1.0422,0.0365,0.1524,-0.0749,-0.2067,-0.2522,30.2,29.79,0.02,-0.23,0.25,Technology,NTGR
18.94,22.0,32.12,14.9,490420.0,306650.0,0.6965,-0.0681,-0.008,-0.148,-0.1182,-0.4468999999999999,35.5,17.79,-28.86,-36.69,7.829999999999998,Healthcare,NGM
1.8081,2.7447,7.35,1.1,505860.0,859980.0,0.0059,-0.1374,-0.3543,-0.5516,-0.6401,0.0353,10.0,1.14,0.02,-0.23,0.25,Healthcare,NLSP
4.9012,6.221,9.62,3.84,212470.0,168050.0,0.8725,-0.0098,-0.1121,-0.2216,-0.4503,-0.3546,9.5,4.11,-3.38,-5.39,2.01,Industrials,NNBR
290.06,209.15,346.47,115.67,50110000.0,42360000.0,0.6646,0.0318,-0.1011,0.4623,0.4999,1.3178999999999998,342.16,303.15,0.02,-0.23,0.25,Technology,NVDA
3.2002,6.8939,34.4,2.35,9470000.0,4420000.0,0.1858,0.2644,0.1186,-0.132,-0.6292,-0.7481,27.67,3.24,-0.64,-0.56,-0.07999999999999996,Industrials,NXTD
8.88,9.29,51.0,2.87,6230000.0,4150000.000000001,0.0022,-0.2057999999999999,-0.4002,-0.4658,-0.4065999999999999,0.9405,27.67,5.85,-49.89,-18.45,-31.44,unknown,NAKD
43.58,55.57,86.42,35.24,527940.0,569240.0,1.0842,-0.0158,-0.0083,-0.1204,-0.3741,-0.3767,71.8,42.37,-31.26,-27.02,-4.240000000000002,Healthcare,NSTG
1.3619,2.099,5.45,0.921,162550.0,105750.0,0.2075,0.0093999999999999,-0.144,-0.3515,-0.5388000000000001,-0.6515000000000001,3.25,1.02,-10.84,-15.3,4.460000000000001,Healthcare,NH
54.63,49.84,98.21,38.73,278890.0,264260.0,0.2699,-0.0161,-0.107,-0.0762,0.0274,0.126,41.67,45.03,39.28,53.82,-14.54,Consumer Defensive,FIZZ
42.95,42.17,47.4,38.1,539880.0,726820.0,0.9064,0.0423,0.0263,0.1201,0.043,0.0239,50.6,44.2,27.18,17.31,9.870000000000001,Technology,NATI
10.18,10.69,13.25,8.91,1160.0,324.0,0.0254,-0.0475,-0.0465,-0.1503,-0.2218,-0.2055999999999999,27.67,9.05,-0.64,-1.04,0.4,Financial Services,NSEC
52.73,52.19,65.92,41.58,468870.0,731800.0,1.1661,0.0374,0.0271,-0.1682,-0.0569,0.0530999999999999,61.55,48.79,40.99,37.6,3.3900000000000006,Consumer Cyclical,EYE
7.16,7.1,8.75,4.91,14780.0,26340.0,0.1319,0.0182,-0.0317,-0.0533999999999999,-0.0372,0.3406,27.67,6.71,0.02,-0.23,0.25,Consumer Cyclical,NHTC
17.39,17.91,21.5,13.85,82840.0,77570.0,0.8066,0.0308999999999999,0.0836,0.2572,0.0748,0.3484,24.0,18.81,4.86,6.54,-1.6799999999999997,Consumer Defensive,NATR
24.69,25.77,29.7,19.93,197420.0,120280.0,0.9882,-0.0121999999999999,0.0462,-0.0362,-0.0666,0.25,27.67,24.43,5.57,3.46,2.1100000000000003,Healthcare,NTUS
5.26,8.35,25.89,4.41,661180.0,446320.0,0.4725999999999999,0.0569,0.2188,-0.0958,-0.4485,-0.4885,11.5,5.6,-14.5,-10.71,-3.789999999999999,Healthcare,NAUT
20.35,19.29,23.8,9.87,2080000.0,1840000.0,0.8848,0.0046999999999999,0.0737,0.1055,0.1003999999999999,1.1771,21.5,21.25,173.0,185.0,-12.0,Financial Services,NAVI
5.3002,7.426,17.4,3.71,42860.0,32800.0,0.0455,-0.0798,-0.0741,-0.2188,-0.5652,0.1628,13.25,4.5,-3.49,-3.34,-0.15000000000000036,Healthcare,NMRD
38.38,43.6,61.57,29.66,1140000.0,983840.0,0.959,-0.0603,-0.0733999999999999,-0.3299,-0.2758,-0.3779999999999999,50.18,33.98,-20.35,75.87,-96.22,Healthcare,NEO
42.9,44.06,48.85,38.62,645580.0,344620.0,0.9548,0.0412,0.1225,0.0464,-0.0011,0.147,55.0,46.38,10.83,17.08,-6.249999999999998,Healthcare,NEOG
9.56,7.63,12.42,4.56,41200.0,111470.0,0.072,-0.0512,-0.1094,-0.1705,0.4117,0.2809,16.0,8.96,0.02,-0.23,0.25,Technology,NEON
0.6876,0.8218,2.6,0.45,488410.0,433700.0,0.1231,-0.1341999999999999,-0.379,-0.3706,-0.5101,-0.5438000000000001,27.67,0.47,0.02,-0.23,0.25,Healthcare,NVCN
7.18,8.08,11.67,5.88,23820.0,9320.0,0.5222,-0.0813,-0.1718,-0.3007999999999999,-0.3736,-0.2723,13.42,5.93,-1.22,-1.19,-0.030000000000000027,Healthcare,NEPH
19.77,19.77,34.44,13.88,428720.0,914470.0,0.247,-0.0087,-0.2818,-0.0588999999999999,-0.1115,0.0353,31.33,15.18,0.02,-0.23,0.25,Financial Services,NRDS
5.2,4.94,6.97,3.84,421220.0,228710.0,0.4809,-0.0055,0.1255,0.162,0.1423,0.1208,7.0,5.43,-12.99,1.64,-14.63,Technology,UEPS
